"Species code","Species name","Province","Year","Annual age ratio"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1974","0.38"
"1690","Lesser Snow Goose: white phase","Alberta","1975","1.84"
"1690","Lesser Snow Goose: white phase","British Columbia","1975",""
"1690","Lesser Snow Goose: white phase","Manitoba","1975","1.32"
"1690","Lesser Snow Goose: white phase","Northwest Territories","1975",""
"1690","Lesser Snow Goose: white phase","Ontario","1975",""
"1690","Lesser Snow Goose: white phase","Quebec","1975",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1975","3.13"
"1690","Lesser Snow Goose: white phase","Alberta","1976","2"
"1690","Lesser Snow Goose: white phase","British Columbia","1976",""
"1690","Lesser Snow Goose: white phase","Manitoba","1976","0.69"
"1690","Lesser Snow Goose: white phase","Northwest Territories","1976",""
"1690","Lesser Snow Goose: white phase","Ontario","1976","0.29"
"1690","Lesser Snow Goose: white phase","Quebec","1976",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1976","1.03"
"1690","Lesser Snow Goose: white phase","Alberta","1977","0.94"
"1690","Lesser Snow Goose: white phase","British Columbia","1977",""
"1690","Lesser Snow Goose: white phase","Manitoba","1977","1.49"
"1690","Lesser Snow Goose: white phase","Nova Scotia","1977",""
"1690","Lesser Snow Goose: white phase","Ontario","1977","0.77"
"1690","Lesser Snow Goose: white phase","Quebec","1977","10.6"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1977","0.68"
"1690","Lesser Snow Goose: white phase","Alberta","1978","0.45"
"1690","Lesser Snow Goose: white phase","British Columbia","1978",""
"1690","Lesser Snow Goose: white phase","Manitoba","1978","0.45"
"1690","Lesser Snow Goose: white phase","Ontario","1978",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1978","0.47"
"1690","Lesser Snow Goose: white phase","Alberta","1979","0.24"
"1690","Lesser Snow Goose: white phase","British Columbia","1979",""
"1690","Lesser Snow Goose: white phase","Manitoba","1979","1.68"
"1690","Lesser Snow Goose: white phase","Northwest Territories","1979",""
"1690","Lesser Snow Goose: white phase","Ontario","1979","2.3"
"1690","Lesser Snow Goose: white phase","Quebec","1979",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1979","0.44"
"1690","Lesser Snow Goose: white phase","Alberta","1980","1.7"
"1690","Lesser Snow Goose: white phase","British Columbia","1980",""
"1690","Lesser Snow Goose: white phase","Manitoba","1980","1.11"
"1690","Lesser Snow Goose: white phase","Nova Scotia","1980",""
"1690","Lesser Snow Goose: white phase","Ontario","1980","1.63"
"1690","Lesser Snow Goose: white phase","Quebec","1980","4.85"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1980","0.62"
"1690","Lesser Snow Goose: white phase","Alberta","1981","1.1"
"1690","Lesser Snow Goose: white phase","British Columbia","1981","3.1"
"1690","Lesser Snow Goose: white phase","Manitoba","1981","1.58"
"1690","Lesser Snow Goose: white phase","Ontario","1981",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1981","0.61"
"1690","Lesser Snow Goose: white phase","Alberta","1982",""
"1690","Lesser Snow Goose: white phase","British Columbia","1982",""
"1690","Lesser Snow Goose: white phase","Manitoba","1982","0.85"
"1690","Lesser Snow Goose: white phase","Ontario","1982",""
"1690","Lesser Snow Goose: white phase","Quebec","1982",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1982","0.49"
"1690","Lesser Snow Goose: white phase","Alberta","1983","1.6"
"1690","Lesser Snow Goose: white phase","Manitoba","1983","0.9"
"1690","Lesser Snow Goose: white phase","Ontario","1983",""
"1690","Lesser Snow Goose: white phase","Quebec","1983","6.76"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1983","0.89"
"1690","Lesser Snow Goose: white phase","Alberta","1984","0.71"
"1690","Lesser Snow Goose: white phase","British Columbia","1984","0.83"
"1690","Lesser Snow Goose: white phase","Manitoba","1984","1.32"
"1690","Lesser Snow Goose: white phase","Ontario","1984",""
"1690","Lesser Snow Goose: white phase","Quebec","1984",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1984","0.79"
"1690","Lesser Snow Goose: white phase","Alberta","1985","1.63"
"1690","Lesser Snow Goose: white phase","British Columbia","1985","0.88"
"1690","Lesser Snow Goose: white phase","Manitoba","1985","1.08"
"1690","Lesser Snow Goose: white phase","Nova Scotia","1985",""
"1690","Lesser Snow Goose: white phase","Ontario","1985",""
"1690","Lesser Snow Goose: white phase","Quebec","1985",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1985","0.82"
"1690","Lesser Snow Goose: white phase","Alberta","1986","0.12"
"1690","Lesser Snow Goose: white phase","Manitoba","1986","0.82"
"1690","Lesser Snow Goose: white phase","Ontario","1986",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1986","0.33"
"1690","Lesser Snow Goose: white phase","Alberta","1987","1.14"
"1690","Lesser Snow Goose: white phase","British Columbia","1987","2.47"
"1690","Lesser Snow Goose: white phase","Manitoba","1987","0.56"
"1690","Lesser Snow Goose: white phase","Ontario","1987","2"
"1690","Lesser Snow Goose: white phase","Quebec","1987","6.37"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1987","0.36"
"1690","Lesser Snow Goose: white phase","Alberta","1988","1.17"
"1690","Lesser Snow Goose: white phase","British Columbia","1988","0.39"
"1690","Lesser Snow Goose: white phase","Manitoba","1988","1.51"
"1690","Lesser Snow Goose: white phase","Ontario","1988",""
"1690","Lesser Snow Goose: white phase","Quebec","1988","6.25"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1988","0.83"
"1690","Lesser Snow Goose: white phase","Alberta","1989","0.48"
"1690","Lesser Snow Goose: white phase","British Columbia","1989",""
"1690","Lesser Snow Goose: white phase","Manitoba","1989","1.06"
"1690","Lesser Snow Goose: white phase","Ontario","1989","1.88"
"1690","Lesser Snow Goose: white phase","Quebec","1989",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1989","0.57"
"1690","Lesser Snow Goose: white phase","Alberta","1990","0.47"
"1690","Lesser Snow Goose: white phase","British Columbia","1990",""
"1690","Lesser Snow Goose: white phase","Manitoba","1990","0.84"
"1690","Lesser Snow Goose: white phase","New Brunswick","1990",""
"1690","Lesser Snow Goose: white phase","Northwest Territories","1990",""
"1690","Lesser Snow Goose: white phase","Ontario","1990","1.2"
"1690","Lesser Snow Goose: white phase","Quebec","1990",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1990","0.7"
"1690","Lesser Snow Goose: white phase","Yukon Territory","1990",""
"1690","Lesser Snow Goose: white phase","Alberta","1991","0.11"
"1690","Lesser Snow Goose: white phase","British Columbia","1991","0.89"
"1690","Lesser Snow Goose: white phase","Manitoba","1991","1.27"
"1690","Lesser Snow Goose: white phase","Ontario","1991",""
"1690","Lesser Snow Goose: white phase","Quebec","1991",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1991","0.66"
"1690","Lesser Snow Goose: white phase","Alberta","1992","0.49"
"1690","Lesser Snow Goose: white phase","British Columbia","1992",""
"1690","Lesser Snow Goose: white phase","Manitoba","1992","0.38"
"1690","Lesser Snow Goose: white phase","Nova Scotia","1992",""
"1690","Lesser Snow Goose: white phase","Ontario","1992",""
"1690","Lesser Snow Goose: white phase","Quebec","1992",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1992","0.54"
"1690","Lesser Snow Goose: white phase","Alberta","1993","2.39"
"1690","Lesser Snow Goose: white phase","British Columbia","1993","2.92"
"1690","Lesser Snow Goose: white phase","Manitoba","1993","1.17"
"1690","Lesser Snow Goose: white phase","Ontario","1993",""
"1690","Lesser Snow Goose: white phase","Quebec","1993","10.5"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1993","1.15"
"1690","Lesser Snow Goose: white phase","Alberta","1994","0.35"
"1690","Lesser Snow Goose: white phase","British Columbia","1994","0.33"
"1690","Lesser Snow Goose: white phase","Manitoba","1994","1.24"
"1690","Lesser Snow Goose: white phase","Northwest Territories","1994",""
"1690","Lesser Snow Goose: white phase","Ontario","1994",""
"1690","Lesser Snow Goose: white phase","Quebec","1994","1.21"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1994","0.44"
"1690","Lesser Snow Goose: white phase","Alberta","1995","0.46"
"1690","Lesser Snow Goose: white phase","British Columbia","1995","0.19"
"1690","Lesser Snow Goose: white phase","Manitoba","1995","1.48"
"1690","Lesser Snow Goose: white phase","Northwest Territories","1995",""
"1690","Lesser Snow Goose: white phase","Ontario","1995",""
"1690","Lesser Snow Goose: white phase","Quebec","1995",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","1995","0.71"
"1690","Lesser Snow Goose: white phase","Alberta","1996","0.3"
"1690","Lesser Snow Goose: white phase","British Columbia","1996","1.75"
"1690","Lesser Snow Goose: white phase","Manitoba","1996","1.87"
"1690","Lesser Snow Goose: white phase","Ontario","1996",""
"1690","Lesser Snow Goose: white phase","Quebec","1996","8.67"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1996","0.49"
"1690","Lesser Snow Goose: white phase","Alberta","1997","0.25"
"1690","Lesser Snow Goose: white phase","Manitoba","1997","1.67"
"1690","Lesser Snow Goose: white phase","Ontario","1997",""
"1690","Lesser Snow Goose: white phase","Quebec","1997","13.43"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1997","0.42"
"1690","Lesser Snow Goose: white phase","Alberta","1998","1.29"
"1690","Lesser Snow Goose: white phase","British Columbia","1998","0.7"
"1690","Lesser Snow Goose: white phase","Manitoba","1998","1.1"
"1690","Lesser Snow Goose: white phase","New Brunswick","1998",""
"1690","Lesser Snow Goose: white phase","Ontario","1998",""
"1690","Lesser Snow Goose: white phase","Quebec","1998","13.56"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1998","0.57"
"1690","Lesser Snow Goose: white phase","Alberta","1999","0.74"
"1690","Lesser Snow Goose: white phase","British Columbia","1999","1.56"
"1690","Lesser Snow Goose: white phase","Manitoba","1999","0.75"
"1690","Lesser Snow Goose: white phase","Ontario","1999",""
"1690","Lesser Snow Goose: white phase","Quebec","1999","0.03"
"1690","Lesser Snow Goose: white phase","Saskatchewan","1999","0.67"
"1690","Lesser Snow Goose: white phase","Alberta","2000","0.74"
"1690","Lesser Snow Goose: white phase","British Columbia","2000","3.38"
"1690","Lesser Snow Goose: white phase","Manitoba","2000","1.59"
"1690","Lesser Snow Goose: white phase","Nunavut","2000",""
"1690","Lesser Snow Goose: white phase","Ontario","2000",""
"1690","Lesser Snow Goose: white phase","Quebec","2000","4.3"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2000","0.31"
"1690","Lesser Snow Goose: white phase","Alberta","2001","0.28"
"1690","Lesser Snow Goose: white phase","British Columbia","2001","2.42"
"1690","Lesser Snow Goose: white phase","Manitoba","2001","1.11"
"1690","Lesser Snow Goose: white phase","Ontario","2001",""
"1690","Lesser Snow Goose: white phase","Quebec","2001","6.67"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2001","0.77"
"1690","Lesser Snow Goose: white phase","Alberta","2002","0.17"
"1690","Lesser Snow Goose: white phase","British Columbia","2002","1.27"
"1690","Lesser Snow Goose: white phase","Manitoba","2002","0.86"
"1690","Lesser Snow Goose: white phase","Ontario","2002",""
"1690","Lesser Snow Goose: white phase","Quebec","2002","3.29"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2002","0.43"
"1690","Lesser Snow Goose: white phase","Alberta","2003","1.55"
"1690","Lesser Snow Goose: white phase","British Columbia","2003","0.65"
"1690","Lesser Snow Goose: white phase","Manitoba","2003","0.65"
"1690","Lesser Snow Goose: white phase","Ontario","2003",""
"1690","Lesser Snow Goose: white phase","Quebec","2003","16"
"1690","Lesser Snow Goose: white phase","Saskatchewan","2003","1.15"
"1690","Lesser Snow Goose: white phase","Alberta","2004",""
"1690","Lesser Snow Goose: white phase","British Columbia","2004","0.69"
"1690","Lesser Snow Goose: white phase","Manitoba","2004","0.97"
"1690","Lesser Snow Goose: white phase","Ontario","2004",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2004","0.36"
"1690","Lesser Snow Goose: white phase","Alberta","2005","1.08"
"1690","Lesser Snow Goose: white phase","British Columbia","2005","1.63"
"1690","Lesser Snow Goose: white phase","Manitoba","2005","0.96"
"1690","Lesser Snow Goose: white phase","Ontario","2005",""
"1690","Lesser Snow Goose: white phase","Quebec","2005",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2005","0.55"
"1690","Lesser Snow Goose: white phase","Alberta","2006","0.67"
"1690","Lesser Snow Goose: white phase","British Columbia","2006","0.88"
"1690","Lesser Snow Goose: white phase","Manitoba","2006","0.89"
"1690","Lesser Snow Goose: white phase","Ontario","2006",""
"1690","Lesser Snow Goose: white phase","Quebec","2006",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2006","1.25"
"1690","Lesser Snow Goose: white phase","Alberta","2007","0.42"
"1690","Lesser Snow Goose: white phase","British Columbia","2007","1.44"
"1690","Lesser Snow Goose: white phase","Manitoba","2007","1"
"1690","Lesser Snow Goose: white phase","Ontario","2007",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2007","0.36"
"1690","Lesser Snow Goose: white phase","Alberta","2008","0.14"
"1690","Lesser Snow Goose: white phase","British Columbia","2008","0.03"
"1690","Lesser Snow Goose: white phase","Manitoba","2008","1.04"
"1690","Lesser Snow Goose: white phase","Ontario","2008",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2008","0.94"
"1690","Lesser Snow Goose: white phase","Alberta","2009","0.35"
"1690","Lesser Snow Goose: white phase","British Columbia","2009",""
"1690","Lesser Snow Goose: white phase","Manitoba","2009",""
"1690","Lesser Snow Goose: white phase","Ontario","2009",""
"1690","Lesser Snow Goose: white phase","Quebec","2009",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2009","0.23"
"1690","Lesser Snow Goose: white phase","Alberta","2010","1.17"
"1690","Lesser Snow Goose: white phase","British Columbia","2010",""
"1690","Lesser Snow Goose: white phase","Manitoba","2010",""
"1690","Lesser Snow Goose: white phase","Ontario","2010",""
"1690","Lesser Snow Goose: white phase","Prince Edward Island","2010",""
"1690","Lesser Snow Goose: white phase","Quebec","2010",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2010","0.73"
"1690","Lesser Snow Goose: white phase","Alberta","2011","1.02"
"1690","Lesser Snow Goose: white phase","Manitoba","2011",""
"1690","Lesser Snow Goose: white phase","Ontario","2011",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2011","0.36"
"1690","Lesser Snow Goose: white phase","Alberta","2012","1.2"
"1690","Lesser Snow Goose: white phase","British Columbia","2012","1.92"
"1690","Lesser Snow Goose: white phase","Manitoba","2012",""
"1690","Lesser Snow Goose: white phase","Ontario","2012",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2012","0.52"
"1690","Lesser Snow Goose: white phase","Alberta","2013","0.34"
"1690","Lesser Snow Goose: white phase","British Columbia","2013",""
"1690","Lesser Snow Goose: white phase","Manitoba","2013",""
"1690","Lesser Snow Goose: white phase","Ontario","2013",""
"1690","Lesser Snow Goose: white phase","Quebec","2013",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2013","0.8"
"1690","Lesser Snow Goose: white phase","Alberta","2014","2.23"
"1690","Lesser Snow Goose: white phase","British Columbia","2014",""
"1690","Lesser Snow Goose: white phase","Manitoba","2014",""
"1690","Lesser Snow Goose: white phase","Quebec","2014",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2014","0.9"
"1690","Lesser Snow Goose: white phase","Alberta","2015","0.64"
"1690","Lesser Snow Goose: white phase","British Columbia","2015",""
"1690","Lesser Snow Goose: white phase","Manitoba","2015",""
"1690","Lesser Snow Goose: white phase","Ontario","2015",""
"1690","Lesser Snow Goose: white phase","Quebec","2015",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2015","0.55"
"1690","Lesser Snow Goose: white phase","Alberta","2016",""
"1690","Lesser Snow Goose: white phase","British Columbia","2016",""
"1690","Lesser Snow Goose: white phase","Manitoba","2016",""
"1690","Lesser Snow Goose: white phase","Quebec","2016",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2016","0.44"
"1690","Lesser Snow Goose: white phase","Alberta","2017","1"
"1690","Lesser Snow Goose: white phase","British Columbia","2017",""
"1690","Lesser Snow Goose: white phase","Manitoba","2017",""
"1690","Lesser Snow Goose: white phase","Ontario","2017",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2017","0.52"
"1690","Lesser Snow Goose: white phase","Alberta","2018","0.22"
"1690","Lesser Snow Goose: white phase","British Columbia","2018",""
"1690","Lesser Snow Goose: white phase","Manitoba","2018",""
"1690","Lesser Snow Goose: white phase","Ontario","2018",""
"1690","Lesser Snow Goose: white phase","Saskatchewan","2018","0.2"
"1691","Lesser Snow Goose: blue phase","Ontario","1969",""
"1691","Lesser Snow Goose: blue phase","Quebec","1969",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1975","1.11"
"1691","Lesser Snow Goose: blue phase","Ontario","1975","1.5"
"1691","Lesser Snow Goose: blue phase","Quebec","1975",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1975",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1976","0.67"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1976",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1977","1.45"
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1977",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1978","0.26"
"1691","Lesser Snow Goose: blue phase","New Brunswick","1978",""
"1691","Lesser Snow Goose: blue phase","Ontario","1978","0.92"
"1691","Lesser Snow Goose: blue phase","Quebec","1978",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1978",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1979","1.59"
"1691","Lesser Snow Goose: blue phase","Ontario","1979",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1979",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1980","0.3"
"1691","Lesser Snow Goose: blue phase","Ontario","1980",""
"1691","Lesser Snow Goose: blue phase","Quebec","1980",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1980",""
"1691","Lesser Snow Goose: blue phase","British Columbia","1981",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1981","1.3"
"1691","Lesser Snow Goose: blue phase","Ontario","1981","1.63"
"1691","Lesser Snow Goose: blue phase","Quebec","1981",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1981",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1982","0.72"
"1691","Lesser Snow Goose: blue phase","Ontario","1982",""
"1691","Lesser Snow Goose: blue phase","Quebec","1982",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1982","0.44"
"1691","Lesser Snow Goose: blue phase","Manitoba","1983","0.49"
"1691","Lesser Snow Goose: blue phase","Ontario","1983",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1983","0.33"
"1691","Lesser Snow Goose: blue phase","Alberta","1984",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1984","2.33"
"1691","Lesser Snow Goose: blue phase","Ontario","1984",""
"1691","Lesser Snow Goose: blue phase","Quebec","1984",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1984","0.53"
"1691","Lesser Snow Goose: blue phase","Alberta","1985",""
"1691","Lesser Snow Goose: blue phase","British Columbia","1985",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1985","1.2"
"1691","Lesser Snow Goose: blue phase","Ontario","1985",""
"1691","Lesser Snow Goose: blue phase","Quebec","1985",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1985","0.41"
"1691","Lesser Snow Goose: blue phase","Alberta","1986",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1986","0.54"
"1691","Lesser Snow Goose: blue phase","Ontario","1986",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1986","0.26"
"1691","Lesser Snow Goose: blue phase","Alberta","1987",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1987","1.11"
"1691","Lesser Snow Goose: blue phase","Ontario","1987",""
"1691","Lesser Snow Goose: blue phase","Quebec","1987",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1987","0.23"
"1691","Lesser Snow Goose: blue phase","Alberta","1988",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1988","1.44"
"1691","Lesser Snow Goose: blue phase","Ontario","1988",""
"1691","Lesser Snow Goose: blue phase","Quebec","1988",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1988","0.75"
"1691","Lesser Snow Goose: blue phase","Alberta","1989",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1989","1.18"
"1691","Lesser Snow Goose: blue phase","Ontario","1989",""
"1691","Lesser Snow Goose: blue phase","Quebec","1989",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1989","0.22"
"1691","Lesser Snow Goose: blue phase","Alberta","1990",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1990","0.98"
"1691","Lesser Snow Goose: blue phase","New Brunswick","1990",""
"1691","Lesser Snow Goose: blue phase","Ontario","1990",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1990","0.48"
"1691","Lesser Snow Goose: blue phase","Alberta","1991",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1991","1.08"
"1691","Lesser Snow Goose: blue phase","Ontario","1991",""
"1691","Lesser Snow Goose: blue phase","Quebec","1991",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1991","0.54"
"1691","Lesser Snow Goose: blue phase","British Columbia","1992",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1992","0.24"
"1691","Lesser Snow Goose: blue phase","Ontario","1992",""
"1691","Lesser Snow Goose: blue phase","Quebec","1992",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1992","0.06"
"1691","Lesser Snow Goose: blue phase","Alberta","1993",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1993","1.52"
"1691","Lesser Snow Goose: blue phase","Ontario","1993","11.5"
"1691","Lesser Snow Goose: blue phase","Quebec","1993",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1993","0.8"
"1691","Lesser Snow Goose: blue phase","Alberta","1994",""
"1691","Lesser Snow Goose: blue phase","British Columbia","1994",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1994","0.96"
"1691","Lesser Snow Goose: blue phase","Ontario","1994",""
"1691","Lesser Snow Goose: blue phase","Quebec","1994",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1994","0.17"
"1691","Lesser Snow Goose: blue phase","Manitoba","1995","0.94"
"1691","Lesser Snow Goose: blue phase","Ontario","1995",""
"1691","Lesser Snow Goose: blue phase","Quebec","1995",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1995","0.42"
"1691","Lesser Snow Goose: blue phase","Alberta","1996",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1996","1.01"
"1691","Lesser Snow Goose: blue phase","Ontario","1996",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1996","0.81"
"1691","Lesser Snow Goose: blue phase","Alberta","1997",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1997","0.98"
"1691","Lesser Snow Goose: blue phase","Ontario","1997",""
"1691","Lesser Snow Goose: blue phase","Quebec","1997",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1997","0.43"
"1691","Lesser Snow Goose: blue phase","Manitoba","1998","0.8"
"1691","Lesser Snow Goose: blue phase","Ontario","1998",""
"1691","Lesser Snow Goose: blue phase","Quebec","1998",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1998","0.41"
"1691","Lesser Snow Goose: blue phase","Alberta","1999",""
"1691","Lesser Snow Goose: blue phase","Manitoba","1999","0.4"
"1691","Lesser Snow Goose: blue phase","Ontario","1999",""
"1691","Lesser Snow Goose: blue phase","Quebec","1999",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","1999","0.3"
"1691","Lesser Snow Goose: blue phase","Alberta","2000",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2000","0.95"
"1691","Lesser Snow Goose: blue phase","Nunavut","2000",""
"1691","Lesser Snow Goose: blue phase","Ontario","2000",""
"1691","Lesser Snow Goose: blue phase","Quebec","2000",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2000","0.17"
"1691","Lesser Snow Goose: blue phase","Yukon Territory","2000",""
"1691","Lesser Snow Goose: blue phase","Alberta","2001",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2001","1.16"
"1691","Lesser Snow Goose: blue phase","Ontario","2001",""
"1691","Lesser Snow Goose: blue phase","Quebec","2001",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2001","0.57"
"1691","Lesser Snow Goose: blue phase","Alberta","2002",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2002","0.58"
"1691","Lesser Snow Goose: blue phase","Ontario","2002",""
"1691","Lesser Snow Goose: blue phase","Quebec","2002",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2002","0.3"
"1691","Lesser Snow Goose: blue phase","Alberta","2003",""
"1691","Lesser Snow Goose: blue phase","British Columbia","2003",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2003","0.91"
"1691","Lesser Snow Goose: blue phase","Quebec","2003",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2003","0.57"
"1691","Lesser Snow Goose: blue phase","Alberta","2004",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2004","0.63"
"1691","Lesser Snow Goose: blue phase","Ontario","2004",""
"1691","Lesser Snow Goose: blue phase","Quebec","2004",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2004","0.13"
"1691","Lesser Snow Goose: blue phase","Alberta","2005",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2005","1.08"
"1691","Lesser Snow Goose: blue phase","Ontario","2005",""
"1691","Lesser Snow Goose: blue phase","Quebec","2005",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2005","0.25"
"1691","Lesser Snow Goose: blue phase","Alberta","2006",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2006","0.89"
"1691","Lesser Snow Goose: blue phase","Newfoundland and Labrador","2006",""
"1691","Lesser Snow Goose: blue phase","Quebec","2006",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2006","0.65"
"1691","Lesser Snow Goose: blue phase","Alberta","2007",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2007","0.59"
"1691","Lesser Snow Goose: blue phase","Quebec","2007",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2007","0.29"
"1691","Lesser Snow Goose: blue phase","Alberta","2008",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2008","1.22"
"1691","Lesser Snow Goose: blue phase","Quebec","2008",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2008","0.48"
"1691","Lesser Snow Goose: blue phase","Alberta","2009",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2009","0.48"
"1691","Lesser Snow Goose: blue phase","Ontario","2009",""
"1691","Lesser Snow Goose: blue phase","Quebec","2009",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2009","0.14"
"1691","Lesser Snow Goose: blue phase","Alberta","2010",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2010","0.87"
"1691","Lesser Snow Goose: blue phase","Ontario","2010",""
"1691","Lesser Snow Goose: blue phase","Quebec","2010",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2010","0.72"
"1691","Lesser Snow Goose: blue phase","Alberta","2011",""
"1691","Lesser Snow Goose: blue phase","Manitoba","2011","0.61"
"1691","Lesser Snow Goose: blue phase","Quebec","2011",""
"1691","Lesser Snow Goose: blue phase","Saskatchewan","2011","0.36"
"1691","Lesser Snow Goose: blue phase","Alberta","2012",""
"1691","Lesser Snow Goose: blue phase","British Columbia","2012",""
